
<<< setup


<<< generate

CPXPARAM_Simplex_Tolerances_Optimality           0.001
CPXPARAM_Simplex_Tolerances_Feasibility          0.001
CPXPARAM_TimeLimit                               7200
CPXPARAM_Threads                                 8
CPXPARAM_MIP_Tolerances_AbsMIPGap                0.001
CPXPARAM_MIP_Tolerances_MIPGap                   0.001
CPXPARAM_MIP_Tolerances_Integrality              0.001
CPXPARAM_MIP_Display                             4
CPXPARAM_MIP_PolishAfter_Solutions               1
Tried aggregator 1 time.
MIQCP Presolve eliminated 2 rows and 2 columns.
Reduced MIQCP has 261 rows, 771 columns, and 17161 nonzeros.
Reduced MIQCP has 0 binaries, 64 generals, 0 SOSs, and 0 indicators.
Reduced MIQCP has 130 quadratic constraints.
Presolve time = 0.00 sec. (10.01 ticks)
MIP emphasis: balance optimality and feasibility.
MIP search method: dynamic search.
Parallel mode: deterministic, using up to 8 threads.
Initializing dual steep norms . . .

Iteration log . . .
Iteration:     1   Scaled dual infeas =             0.000000
Iteration:     2   Dual objective     =          1962.543457
Root relaxation solution time = 0.00 sec. (0.72 ticks)

        Nodes                                         Cuts/
   Node  Left     Objective  IInf  Best Integer    Best Bound    ItCnt     Gap

      0     0     1962.5435     0                                    2         
      0     0     1962.5435     0                     Cone: 2        3         
      0     0     1962.5435     0                     Cone: 4        4         
      0     0     1962.5435     0                     Cone: 6        5         
      0     0     1962.5435     0                     Cone: 8        6         
      0     0     1962.5435     0                    Cone: 10        7         
      0     0     1962.5435     0                    Cone: 12        8         
      0     0     2354.9768     0                   Cone: 269      266         
      0     0     2355.3664    64                   Cone: 522      388         
      0     0     2355.5612    64                   Cone: 775      503         
      0     0     2355.6586    64                  Cone: 1028      607         
      0     0     2355.7072    64                  Cone: 1281      695         
      0     0     2355.7308    64                  Cone: 1428      707         
      0     0     2355.7425    64                  Cone: 1575      711         
      0     0     2355.7486    64                  Cone: 1722      716         
      0     0     2355.7518    64                  Cone: 1869      722         
      0     0     2355.7535    64                  Cone: 2016      728         
      0     0     2355.7545    64                  Cone: 2163      735         
      0     0     2355.7550    64                  Cone: 2310      742         
      0     0     2355.7553    64                  Cone: 2457      750         
      0     0     2355.7555    64                  Cone: 2604      759         
      0     0     2355.7556    64                  Cone: 2751      769         
      0     0     2355.7556    64                  Cone: 2898      779         
      0     0     2355.7561    64                   2355.7561      793         
*     0+    0                         2362.4071     2355.7561             0.28%
Found incumbent of value 2362.407118 after 0.31 sec. (419.18 ticks)

Starting condition for polishing reached (PolishAfterIntSol).
Starting solution polishing.

      0     2     2355.7561    64     2362.4071     2355.7561      806    0.28%
Elapsed time = 0.38 sec. (575.93 ticks, tree = 0.01 MB, solutions = 1)
      1     3     2358.4668    63     2362.4071     2355.7561      821    0.28%
                                                    Cone: 626                  
      2     3     2356.2086    63     2362.4071     2355.7561      821    0.28%
      3     4     2360.4012    62     2362.4071     2355.7561      836    0.28%
      4     5     2356.5204    62     2362.4071     2356.2086      850    0.26%
      5     4     2359.2171    62     2362.4071     2356.2086      836    0.26%
      6     5     2356.2787    62     2362.4071     2356.2086      856    0.26%
      7     9     2356.6176    61     2362.4071     2356.2787      913    0.26%
      8     8     2359.7924    61     2362.4071     2356.2787      895    0.26%
      9     8     2361.3045    61     2362.4071     2356.2787      896    0.26%
     10     7     2356.5972    61     2362.4071     2356.2787      878    0.26%
Elapsed time = 629.17 sec. (1578228.32 ticks, tree = 0.01 MB, solutions = 1)
     11     7     2356.8512    61     2362.4071     2356.2787      877    0.26%
     12     9     2356.3522    61     2362.4071     2356.2787      913    0.26%
     13    10     2356.6986    60     2362.4071     2356.2787      927    0.26%
     14    11     2360.2468    60     2362.4071     2356.2787      945    0.26%
     15    10     2356.9762    60     2362.4071     2356.2787      926    0.26%
     16    11     2361.9554    60     2362.4071     2356.2787      943    0.26%
     17    13     2356.9569    60     2362.4071     2356.2787      970    0.26%
     18    14     2357.2008    60     2362.4071     2356.2787      981    0.26%
     19    13     2356.6778    60     2362.4071     2356.2787      970    0.26%
     20    15     2356.4290    60     2362.4071     2356.3522      995    0.26%
Elapsed time = 984.72 sec. (2140345.73 ticks, tree = 0.01 MB, solutions = 1)
     21    16     2356.7834    59     2362.4071     2356.3522     1010    0.26%
     22    18     2357.0662    59     2362.4071     2356.3522     1040    0.26%
     23    20     2357.0464    59     2362.4071     2356.3522     1068    0.26%
     24    21     2357.2951    59     2362.4071     2356.3522     1080    0.26%
